slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
58,overinformativeness,brush_big_blue,brush,3930,\nblue paintbrush,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
59,overinformativeness,shoe_big_yellow,shoe,4471,\nyellow converse shoes,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
60,overinformativeness,lighter_big_white,lighter,2538,\nwhite lighter,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
61,overinformativeness,bag_big_red,bag,4593,\nred bagpack,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
62,overinformativeness,car_big_green,car,2038,\ngreen toy car,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
63,adjective_ordering,man_old_bearded,man,1982,\nbear,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
64,overinformativeness,ball_big_purple,ball,4232,\npurple ball,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
65,overinformativeness,hat_big_pink,hat,1937,\npink hat,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
66,overinformativeness,lipstick_big_red,lipstick,3616,\nred lipstick,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
67,adjective_ordering,bottle_plastic_small,bottle,1700,\nwater,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
68,overinformativeness,dress_big_blue,dress,2828,\nblue dress,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
69,overinformativeness,scissors_big_green,scissors,3764,\ngreen scissors,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
70,overinformativeness,cat_big_black,cat,2683,\nblack cat,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
71,overinformativeness,binoculars_big_blue,binoculars,2851,\nblue,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
72,overinformativeness,bag_big_blue,bag,5081,\nblue bagpack,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
73,overinformativeness,clock_big_yellow,clock,3752,\nyellow alarm clock,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
74,overinformativeness,hat_big_orange,hat,2788,\norange hat,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
75,overinformativeness,tshirt_big_orange,tshirt,2780,\norange shirt,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
76,overinformativeness,glasses_big_red,glasses,2495,\nred glasses,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
77,overinformativeness,apple_big_red,apple,2031,\nred apple,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
78,overinformativeness,scissors_big_blue,scissors,4057,\nblue scissor,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
79,overinformativeness,tie_big_red,tie,2176,\nred tie,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
80,adjective_ordering,frog_spotted_red,frog,3134,\nred frog,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
81,overinformativeness,book_big_red,book,1645,\nred book,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
82,overinformativeness,socks_big_blue,socks,1886,\nblue socks,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
83,overinformativeness,pot_big_blue,pot,4154,\nblue pot,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
84,overinformativeness,pepper_big_red,pepper,5237,\nred pepper,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
85,overinformativeness,tshirt_big_yellow,tshirt,3322,\nyellow shirt,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
86,adjective_ordering,box_open_cardboard,box,3442,\ncardboar box,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
87,overinformativeness,glove_big_orange,glove,8891,\norange glover,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
88,overinformativeness,book_big_blue,book,3452,blue book,Chrome,Windows,768,1366,spanish,2,Yes,29,Female,4,,a few times it took a bit longer to see the picture,1,544853
