slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
17,overinformativeness,balloon_big_yellow,balloon,12726,sari balon,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
18,overinformativeness,button_big_green,button,21530,yeşil buton,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
19,overinformativeness,car_big_blue,car,7111,mavi araba,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
20,adjective_ordering,table_metal_high,table,16185,tablo,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
21,overinformativeness,bag_big_red,bag,22967,kırmızı çanta,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
22,overinformativeness,hat_big_orange,hat,21055,turuncu şapka,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
23,overinformativeness,umbrella_big_green,umbrella,13418,yeşil şemsiye,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
24,adjective_ordering,bottle_plastic_small,bottle,26808,su şişesi,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
25,overinformativeness,clock_big_purple,clock,12240,saat,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
26,overinformativeness,pot_big_green,pot,12320,tencere,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
27,overinformativeness,bag_big_blue,bag,33645,\nmavi çantası,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
28,adjective_ordering,man2_bearded_glassed,man2,17968,kılık,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
29,overinformativeness,chair_big_blue,chair,14807,mavi sandalye,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
30,overinformativeness,pants_big_pink,pants,18270,pembe pantalon,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
31,overinformativeness,shoe_big_yellow,shoe,52602,sari ayakkabi,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
32,overinformativeness,lipstick_big_pink,lipstick,8768,pembe ruj,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
33,overinformativeness,socks_big_green,socks,18074,yeşil çorap,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
34,overinformativeness,key_big_silver,key,10251,anahtar,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
35,overinformativeness,tie_big_blue,tie,23288,mavi kravat,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
36,overinformativeness,scissors_big_green,scissors,15136,yeşil makas,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
37,overinformativeness,tshirt_big_yellow,tshirt,11244,sari tishort,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
38,overinformativeness,ball_big_yellow,ball,9837,sari top,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
39,overinformativeness,clock_big_yellow,clock,14228,sari saat,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
40,overinformativeness,skirt_big_blue,skirt,11911,mavi etek,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
41,overinformativeness,glove_big_green,glove,19695,yesil elviden,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
42,adjective_ordering,pencil_short_blue,pencil,11825,mavi kalem,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
43,overinformativeness,binoculars_big_blue,binoculars,11713,mavi teleskop,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
44,overinformativeness,brush_big_blue,brush,19777,mavi fırça,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
45,adjective_ordering,shorts_dry_green,shorts,10984,yeşil şortlar,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
46,overinformativeness,mirror_big_white,mirror,11524,ayna,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
47,overinformativeness,toothbrush_big_green,toothbrush,14965,yeşil diş fırçası,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
48,overinformativeness,knife_big_blue,knife,10334,mavi bıçak,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
49,overinformativeness,book_big_red,book,21405,kırmızı Kitap,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
50,adjective_ordering,cup_full_plastic,cup,10960,fincan,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
51,overinformativeness,flower_big_pink,flower,28806,pembe çiçek,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
52,overinformativeness,balloon_big_pink,balloon,6262,pembe balon,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
53,adjective_ordering,woman2_sad_fat,woman2,16586,Kadın,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
54,overinformativeness,apple_big_red,apple,3529,elma,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
55,adjective_ordering,hair_curly_brown,hair,14109,Kıvırcık saç,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
56,overinformativeness,chair_big_yellow,chair,9142,sarı sandalye,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
57,overinformativeness,dress_big_blue,dress,7288,mavi elbise,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
58,overinformativeness,scissors_big_blue,scissors,17208,mavi makas,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
59,overinformativeness,apple_big_green,apple,7456,yesil elma,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
60,adjective_ordering,spoon_metal_dirty,spoon,14328,kaşık,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
61,overinformativeness,ball_big_purple,ball,12019,mor top,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
62,overinformativeness,lock_big_gold,lock,10166,kilit,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
63,overinformativeness,dress_big_green,dress,7087,yesil elbise,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
64,overinformativeness,lock_big_silver,lock,4668,kilit,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
65,adjective_ordering,frog_spotted_green,frog,14115,yesil kurbağa,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
66,overinformativeness,pants_big_green,pants,8175,yesil pantalon,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
67,overinformativeness,umbrella_big_blue,umbrella,11022,mavi şemsiye,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
68,overinformativeness,skirt_big_green,skirt,17716,yesil etek,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
69,overinformativeness,pot_big_blue,pot,29445,\nmavi kap,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
70,overinformativeness,cat_big_black,cat,8754,siyah kedi,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
71,overinformativeness,book_big_blue,book,12029,mavi kitap,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
72,overinformativeness,button_big_blue,button,5933,mavi buton,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
73,adjective_ordering,man_old_bald,man,13149,yaşlı adam,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
74,overinformativeness,flower_big_yellow,flower,11206,sari cicek,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
75,overinformativeness,car_big_green,car,10789,yesil araba,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
76,overinformativeness,lighter_big_white,lighter,18252,beyaz çakmak,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
77,adjective_ordering,nails_black_glossy,nail_polish,13705,siyah tırnaklar,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
78,overinformativeness,mirror_big_black,mirror,11652,siyah ayna,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
79,adjective_ordering,woman_young_sad,woman,13724,üzgün kadın,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
80,overinformativeness,pepper_big_red,pepper,12275,kırmızı dolmalık biber,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
81,overinformativeness,binoculars_big_red,binoculars,13851,kırmızı teleskop,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
82,overinformativeness,key_big_gold,key,13007,anahtar,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
83,overinformativeness,rosary_big_blue,rosary,13558,mavi Zincir,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
84,overinformativeness,brush_big_red,brush,13877,kırmızı fırça,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
85,adjective_ordering,picture_colored_rectangular,picture,10717,boyama,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
86,overinformativeness,toothbrush_big_purple,toothbrush,11998,mor dis fircasi,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
87,overinformativeness,knife_big_red,knife,19751,kirmizi bıçak,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
88,overinformativeness,glasses_big_red,glasses,13648,kırmızı gözlük,Chrome,Windows,1000,1500,Türkçe,1,Yes,21,Female,3,,hayir,5.00,771523
