slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
12,adjective_ordering,woman_young_happy,woman,5360,kadin,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
13,overinformativeness,rosary_big_blue,rosary,5408,tespih,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
14,overinformativeness,rosary_big_yellow,rosary,5224,tespih,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
15,overinformativeness,bag_big_red,bag,4480,canta,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
16,overinformativeness,apple_big_red,apple,4312,elma,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
17,adjective_ordering,hair_straight_brown,hair,4192,sac,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
18,overinformativeness,skirt_big_green,skirt,4343,etek,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
19,adjective_ordering,pencil_short_black,pencil,3648,kalem,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
20,overinformativeness,glasses_big_blue,glasses,5311,gozluk,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
21,overinformativeness,key_big_gold,key,4376,anahtar,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
22,overinformativeness,mirror_big_black,mirror,3664,ayna,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
23,overinformativeness,glove_big_green,glove,5472,eldiven,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
24,overinformativeness,flower_big_pink,flower,4768,cicek,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
25,overinformativeness,pants_big_green,pants,5744,pantalon,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
26,overinformativeness,cat_big_white,cat,3896,kedi,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
27,overinformativeness,lighter_big_black,lighter,4640,cakmak,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
28,adjective_ordering,shorts_wet_red,shorts,7480,sort,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
29,overinformativeness,skirt_big_blue,skirt,4200,etek,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
30,overinformativeness,hat_big_pink,hat,3944,sapka,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
31,overinformativeness,flower_big_yellow,flower,4536,cicek,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
32,overinformativeness,pepper_big_green,pepper,6512,biber,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
33,adjective_ordering,earring_big_triangular,earring,4280,kupe,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
34,overinformativeness,glasses_big_red,glasses,4768,gozluk,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
35,overinformativeness,shoe_big_yellow,shoe,10080,ayakkabi,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
36,overinformativeness,key_big_silver,key,4296,anahtar,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
37,adjective_ordering,man2_bearded_glassed,man2,5320,sakal,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
38,overinformativeness,mirror_big_white,mirror,3648,ayna,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
39,overinformativeness,chair_big_blue,chair,5808,sandalye,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
40,overinformativeness,chair_big_yellow,chair,4472,sandalye,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
41,overinformativeness,socks_big_blue,socks,4048,corap,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
42,adjective_ordering,box_closed_cardboard,box,4015,kutu,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
43,overinformativeness,ball_big_purple,ball,6617,kure,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
44,overinformativeness,pot_big_blue,pot,4831,tencere,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
45,overinformativeness,bag_big_blue,bag,4079,canta,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
46,overinformativeness,cat_big_black,cat,4047,kedi,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
47,adjective_ordering,nails_red_matte,nail_polish,20127,oje,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
48,overinformativeness,knife_big_red,knife,4600,bicak,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
49,overinformativeness,lock_big_silver,lock,5680,kilit,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
50,overinformativeness,dress_big_green,dress,4008,etek,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
51,overinformativeness,binoculars_big_red,binoculars,4592,durbun,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
52,overinformativeness,scissors_big_blue,scissors,22512,makas,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
53,overinformativeness,button_big_green,button,4448,dugme,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
54,overinformativeness,umbrella_big_blue,umbrella,3544,semsiye,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
55,overinformativeness,ball_big_yellow,ball,5616,kure,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
56,overinformativeness,balloon_big_yellow,balloon,4072,balon,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
57,overinformativeness,toothbrush_big_purple,toothbrush,7880,dis fircasi,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
58,overinformativeness,apple_big_green,apple,3848,elma,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
59,adjective_ordering,cup_empty_metal,cup,6424,bardak,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
60,overinformativeness,clock_big_yellow,clock,4127,saat,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
61,overinformativeness,umbrella_big_green,umbrella,3633,semsiye,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
62,overinformativeness,scissors_big_green,scissors,3544,makas,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
63,adjective_ordering,spoon_wooden_dirty,spoon,6143,kasik,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
64,adjective_ordering,frog_striped_red,frog,7775,kurbaga,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
65,adjective_ordering,bottle_glass_small,bottle,4792,sise,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
66,overinformativeness,car_big_blue,car,4455,araba,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
67,overinformativeness,brush_big_blue,brush,3952,firca,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
68,overinformativeness,lipstick_big_red,lipstick,3665,ruj,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
69,overinformativeness,tie_big_red,tie,4047,kravat,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
70,overinformativeness,dress_big_blue,dress,3304,etek,Chrome,Windows,1080,1920,Turkce,1,Yes,36,Male,3,,"Evet, deney Firefox ve Google chrome ile calismadi. Ayran ne renk sorusuna beyaz yazmama ragmen ilerleyemedim. Opera ile deneyi acinca sorunsuz bitirebildim.",Ucret uygun gibi. Bunun benzeri bir deneyi referans olmasi acisindan $1.50 civari yapmistim.,286116
