slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
12,overinformativeness,pants_big_green,pants,5576,YESIL PANTALON,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
13,overinformativeness,glove_big_green,glove,4894,YESIL ELDIVEN,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
14,overinformativeness,button_big_blue,button,5012,MAVI DUGME,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
15,overinformativeness,lipstick_big_pink,lipstick,15697,SITAH SAPLI PEMBE RUJ,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
16,overinformativeness,chair_big_blue,chair,5885,MAVI SANDALYE,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
17,overinformativeness,toothbrush_big_green,toothbrush,7891,YESIL DISFIRCASI,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
18,overinformativeness,tie_big_red,tie,7130,KIRMIZI KRAVAT,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
19,overinformativeness,shoe_big_yellow,shoe,5430,SARI AYAKKABI,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
20,overinformativeness,cat_big_black,cat,5572,SIYAH KEDI,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
21,overinformativeness,balloon_big_pink,balloon,4791,PEMBE BALON,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
22,overinformativeness,cat_big_white,cat,8493,BEYAZ TUYLU KEDI,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
23,adjective_ordering,earring_big_triangular,earring,11742,ALTIN TAKI,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
24,adjective_ordering,shorts_wet_red,shorts,7922,BORDO SORT,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
25,overinformativeness,balloon_big_yellow,balloon,4688,SARI BALON,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
26,overinformativeness,brush_big_red,brush,8408,KIRMIZI SAPLI FIRCA,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
27,overinformativeness,hat_big_orange,hat,7852,SOMON RENGI SAPKA,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
28,overinformativeness,bag_big_blue,bag,7330,MAVI SIRT CANTASI,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
29,adjective_ordering,spoon_wooden_clean,spoon,5368,TAHTA KASIK,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
30,overinformativeness,tie_big_blue,tie,47168,INCE BEYAZ CIZGILI MAVI KRAVAT,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
31,overinformativeness,umbrella_big_blue,umbrella,7343,MAVI SEMSIYE,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
32,overinformativeness,flower_big_pink,flower,8070,PEMBE CICEK,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
33,overinformativeness,lock_big_gold,lock,7381,METAL KILIT,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
34,overinformativeness,clock_big_yellow,clock,4232,SARI SAAT,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
35,overinformativeness,glasses_big_blue,glasses,9811,MAVI GOZLUK,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
36,overinformativeness,toothbrush_big_purple,toothbrush,11976,MOR DISFIRCASI,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
37,overinformativeness,pepper_big_red,pepper,6053,KIRMIZI BIBER,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
38,overinformativeness,mirror_big_white,mirror,9777,BEYAZ SAPLI AYNA,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
39,overinformativeness,umbrella_big_green,umbrella,8989,YESIL SEMSIYE,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
40,overinformativeness,key_big_silver,key,8193,METAL ANAHTAR,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
41,overinformativeness,tshirt_big_orange,tshirt,6873,TURUNCU TSHIRT,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
42,adjective_ordering,pencil_short_black,pencil,18836,SIYAH KURSUN KALEM,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
43,overinformativeness,car_big_blue,car,8373,MAVI OYUNCAK ARABA,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
44,overinformativeness,button_big_green,button,9766,YESIL DUGME,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
45,overinformativeness,pants_big_pink,pants,6407,MOR PANTALON,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
46,adjective_ordering,bottle_plastic_big,bottle,10333,PLASTIK SAYDAM SISE,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
47,adjective_ordering,table_wood_low,table,6788,TAHTA SEHPA,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
48,overinformativeness,lighter_big_white,lighter,7766,BEYAZ CAKMAK,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
49,overinformativeness,book_big_red,book,8793,KIRMIZI CILTLI KITAP,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
50,overinformativeness,brush_big_blue,brush,7581,MAVI SAPLI FIRCA,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
51,overinformativeness,knife_big_blue,knife,16851,MAVI SAPLI BICAK,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
52,adjective_ordering,hair_curly_blonde,hair,24961,UZUN SARI KIVIRCIK SAC,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
53,overinformativeness,clock_big_purple,clock,19751,MOR SAAT,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
54,overinformativeness,binoculars_big_blue,binoculars,6659,MAVI DURBUN,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
55,overinformativeness,apple_big_green,apple,6054,YESIL ELMA,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
56,overinformativeness,skirt_big_green,skirt,15141,YESIL ETEK,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
57,overinformativeness,ball_big_yellow,ball,7269,SARI TOP,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
58,overinformativeness,socks_big_green,socks,7746,YESIL CORAP,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
59,overinformativeness,lipstick_big_red,lipstick,14502,SIYAH SAPLI KIRMIZI OJE,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
60,overinformativeness,car_big_green,car,12139,YESIL OYUNCAK ARABA,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
61,overinformativeness,chair_big_yellow,chair,8069,SARI SANDALYE,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
62,overinformativeness,pepper_big_green,pepper,6095,YESIL BIBER,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
63,overinformativeness,bag_big_red,bag,10275,KIRMIZI CANTA,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
64,overinformativeness,knife_big_red,knife,9570,KIRMIZI SAPLI BICAK,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
65,overinformativeness,skirt_big_blue,skirt,6886,MAVI ETEK,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
66,overinformativeness,dress_big_blue,dress,6381,MAVI ELBISE,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
67,overinformativeness,socks_big_blue,socks,5805,MAVI CORAP,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
68,adjective_ordering,picture_bw_square,picture,50095,BOS,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
69,overinformativeness,pot_big_blue,pot,7731,MAVI TENCERE,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
70,overinformativeness,hat_big_pink,hat,6374,PEMBE SAPKA,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
71,overinformativeness,apple_big_red,apple,5191,KIRMIZI ELMA,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
72,overinformativeness,book_big_blue,book,7650,MAVI CILTLI KITAP,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
73,overinformativeness,binoculars_big_red,binoculars,12762,BOS,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
74,overinformativeness,scissors_big_blue,scissors,5083,BOS,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
75,overinformativeness,scissors_big_green,scissors,9638,YESIL SAPLI MAKAS,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
76,overinformativeness,lock_big_silver,lock,7146,BOS,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
77,overinformativeness,pot_big_green,pot,5555,YESIL TENCERE,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
78,overinformativeness,key_big_gold,key,12171,ALTIN ANAHTAR,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
79,adjective_ordering,man2_mustached_glassed,man2,5021,BOS,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
80,adjective_ordering,frog_striped_red,frog,4304,BOS,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
81,overinformativeness,rosary_big_blue,rosary,7914,MAVI TESPIH,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
82,adjective_ordering,nails_red_matte,nail_polish,5495,BOS,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
83,adjective_ordering,man_old_bearded,man,3354,BOS,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
84,overinformativeness,shoe_big_pink,shoe,9306,PEMBE AYAKKABI,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
85,adjective_ordering,cup_empty_metal,cup,7770,METAL BARDAK,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
86,overinformativeness,dress_big_green,dress,7813,YESIL ELBISE,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
87,overinformativeness,glove_big_orange,glove,10460,TURUNCU ELDIVEN,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
88,overinformativeness,lighter_big_black,lighter,6206,SIYAH CAKMAK,Safari,Mac,1050,1680,TURKCE,1,Yes,36,Male,4,KOLAY GELSIN,BIRKAC GORSEL ACILMADI. BOS DIYE NOT ALDIM ACILMAYANLARI.,£1.00 ,402014
