slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
17,overinformativeness,hat_big_orange,hat,4966,sapka,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
18,adjective_ordering,hair_straight_blond,hair,37186,sarisin sacli siyah t-shirtlu bayan,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
19,overinformativeness,glove_big_orange,glove,7380,eldiven,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
20,overinformativeness,flower_big_pink,flower,5318,cicek,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
21,overinformativeness,bag_big_blue,bag,7646,sirt cantasi,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
22,overinformativeness,clock_big_yellow,clock,6182,alarm saati,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
23,overinformativeness,umbrella_big_green,umbrella,5112,semsiye,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
24,adjective_ordering,frog_spotted_red,frog,6740,kurbaga,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
25,overinformativeness,clock_big_purple,clock,11904,alarm saati yine,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
26,overinformativeness,shoe_big_yellow,shoe,6996,ayakkabi yine,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
27,adjective_ordering,shorts_wet_red,shorts,12398,sort,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
28,overinformativeness,lighter_big_black,lighter,17574,cakmak,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
29,overinformativeness,hat_big_pink,hat,6334,sapka,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
30,overinformativeness,glasses_big_red,glasses,6302,gozluk ,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
31,overinformativeness,scissors_big_blue,scissors,6320,makas,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
32,overinformativeness,umbrella_big_blue,umbrella,4800,semsiye,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
33,adjective_ordering,earring_small_round,earring,9454,kupe,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
34,overinformativeness,lighter_big_white,lighter,9256,cakmak,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
35,overinformativeness,chair_big_blue,chair,5374,iskemle,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
36,overinformativeness,button_big_blue,button,4182,dugme,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
37,overinformativeness,balloon_big_pink,balloon,4404,balon,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
38,overinformativeness,tshirt_big_orange,tshirt,9454,t-shirt,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
39,overinformativeness,glasses_big_blue,glasses,4832,gozluk,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
40,overinformativeness,lock_big_silver,lock,10224,asma kilit,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
41,overinformativeness,cat_big_black,cat,5160,kedi,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
42,adjective_ordering,table_wood_high,table,4136,masa,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
43,overinformativeness,pot_big_blue,pot,5270,tencere,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
44,overinformativeness,cat_big_white,cat,4952,kedi,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
45,adjective_ordering,box_closed_cardboard,box,5120,kutu,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
46,adjective_ordering,cup_full_metal,cup,17046,cay dolu fincan,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
47,overinformativeness,toothbrush_big_purple,toothbrush,9734,dis fircasi,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
48,overinformativeness,lock_big_gold,lock,4976,asma kilit,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
49,overinformativeness,knife_big_red,knife,5088,bicak,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
50,overinformativeness,key_big_gold,key,9258,anahtar,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
51,overinformativeness,skirt_big_green,skirt,11236,"elbise alti, etek",Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
52,overinformativeness,pepper_big_red,pepper,6782,kirmizi biber,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
53,overinformativeness,tie_big_red,tie,8930,gravat,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
54,overinformativeness,socks_big_blue,socks,13438,cift corap,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
55,overinformativeness,binoculars_big_blue,binoculars,5622,durbun,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
56,overinformativeness,car_big_green,car,11900,otomobil maketi,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
57,overinformativeness,pot_big_green,pot,6542,tencere,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
58,overinformativeness,bag_big_red,bag,8074,sirt cantasi,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
59,overinformativeness,pepper_big_green,pepper,5390,yesil biber,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
60,adjective_ordering,bottle_plastic_big,bottle,7824,pet sise su,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
61,adjective_ordering,pencil_long_blue,pencil,15370,boya kalemi,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
62,overinformativeness,flower_big_yellow,flower,4494,cicek,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
63,overinformativeness,skirt_big_blue,skirt,7966,etek,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
64,overinformativeness,toothbrush_big_green,toothbrush,5680,dis fircasi,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
65,overinformativeness,pants_big_green,pants,6982,pantalon,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
66,overinformativeness,scissors_big_green,scissors,36274,makas,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
67,overinformativeness,tshirt_big_yellow,tshirt,46830,"sari kisa kollu kazak mi, t-shirt mu tam belli degil",Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
68,overinformativeness,tie_big_blue,tie,4998,gravat,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
69,adjective_ordering,woman_old_happy,woman,8688,yasli bayan,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
70,overinformativeness,glove_big_green,glove,9194,yesil eldiven,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
71,overinformativeness,rosary_big_yellow,rosary,7710,tesbih,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
72,overinformativeness,book_big_blue,book,25964,"deftere benziyor, kitap da olabilir",Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
73,overinformativeness,car_big_blue,car,23070,kucuk model araba,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
74,overinformativeness,lipstick_big_pink,lipstick,6770,ruj,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
75,overinformativeness,ball_big_yellow,ball,9518,portakal,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
76,overinformativeness,rosary_big_blue,rosary,7662,tesbih,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
77,overinformativeness,brush_big_blue,brush,8864,boya fircasi,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
78,overinformativeness,ball_big_purple,ball,9790,top,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
79,overinformativeness,apple_big_red,apple,5728,elma,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
80,adjective_ordering,man2_mustached_hatted,man2,11726,sapkali genc,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
81,overinformativeness,book_big_red,book,22666,kirmizi kapakli defter,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
82,overinformativeness,socks_big_green,socks,9238,yesil coraplar,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
83,overinformativeness,knife_big_blue,knife,10846,bicak,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
84,overinformativeness,brush_big_red,brush,6846,firca,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
85,adjective_ordering,woman2_sad_fat,woman2,13678,endiseli bayan,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
86,overinformativeness,chair_big_yellow,chair,8432,sari iskemle,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
87,overinformativeness,mirror_big_black,mirror,5958,el aynasi,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
88,adjective_ordering,picture_bw_rectangular,picture,8090,cerceve,Firefox,Windows,768,1024,Turkce,0,Yes,56,Male,3,"Deneye tesekkurler, ozellikle Turkce olmasi memnun etti. Iyi calismalar. ",Hayir,$20,501066
