slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
49,overinformativeness,lock_big_gold,lock,8960,kilit,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
50,adjective_ordering,nails_red_matte,nail_polish,10943,parmaklar,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
51,overinformativeness,flower_big_yellow,flower,10008,\nçiçek,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
52,overinformativeness,shoe_big_pink,shoe,3744,\nayakkabı,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
53,overinformativeness,car_big_blue,car,13542,\naraba,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
54,adjective_ordering,cup_full_metal,cup,9255,\nkupa,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
55,overinformativeness,pants_big_pink,pants,21400,\npantolon,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
56,adjective_ordering,box_open_cardboard,box,2392,\nkutu,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
57,adjective_ordering,woman_young_happy,woman,6744,insan,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
58,adjective_ordering,earring_small_triangular,earring,16008,\nkulak,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
59,overinformativeness,umbrella_big_green,umbrella,7735,\nşemsiye,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
60,overinformativeness,glove_big_orange,glove,3208,\neldiven,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
61,overinformativeness,car_big_green,car,2384,\naraba,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
62,overinformativeness,ball_big_yellow,ball,1968,\ntop,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
63,overinformativeness,glove_big_green,glove,2840,\neldiven,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
64,overinformativeness,toothbrush_big_green,toothbrush,7375,\ndiş fırçası,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
65,adjective_ordering,man_young_bearded,man,6760,\nkafa,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
66,overinformativeness,shoe_big_yellow,shoe,4152,\nayakkabı,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
67,overinformativeness,mirror_big_white,mirror,2680,\nayna,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
68,overinformativeness,brush_big_red,brush,3359,\nfırça,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
69,overinformativeness,hat_big_orange,hat,3545,\nşapka,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
70,overinformativeness,umbrella_big_blue,umbrella,6480,\nşemsiye,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
71,overinformativeness,hat_big_pink,hat,3880,\nşapka,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
72,overinformativeness,apple_big_green,apple,2191,\nelma,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
73,overinformativeness,glasses_big_red,glasses,8498,\ngözlük,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
74,overinformativeness,scissors_big_blue,scissors,2479,\nmakas,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
75,overinformativeness,glasses_big_blue,glasses,23776,\ngözlük,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
76,overinformativeness,tie_big_red,tie,4040,\nkıravat,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
77,adjective_ordering,pencil_long_black,pencil,2591,\nkalem,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
78,overinformativeness,dress_big_green,dress,2767,\nelbise,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
79,overinformativeness,lighter_big_white,lighter,3087,\nçakmak,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
80,overinformativeness,pants_big_green,pants,4977,\npantolon,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
81,overinformativeness,key_big_gold,key,4240,\nanahtar,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
82,adjective_ordering,picture_colored_rectangular,picture,4880,\ntablo,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
83,overinformativeness,lipstick_big_pink,lipstick,3119,\nruj,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
84,adjective_ordering,shorts_dry_green,shorts,5280,\nşort,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
85,overinformativeness,socks_big_green,socks,4048,\nçorap,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
86,adjective_ordering,hair_curly_brown,hair,3368,\nsaç,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
87,overinformativeness,book_big_red,book,7880,\nkitap,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
88,overinformativeness,socks_big_blue,socks,5216,\nçorap,Chrome,Mac,800,1280,Türkçe,1,Yes,29,Male,4,,,,786698
