slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
14,overinformativeness,mirror_big_white,mirror,11088,ayna,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
15,overinformativeness,brush_big_blue,brush,4488,fırça,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
16,overinformativeness,brush_big_red,brush,4912,kırmızı fırça,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
17,overinformativeness,tshirt_big_yellow,tshirt,11712,turuncu t-shirt,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
18,overinformativeness,book_big_red,book,5144,kitap,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
19,adjective_ordering,woman_young_happy,woman,5727,kadın,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
20,overinformativeness,lighter_big_white,lighter,3576,çakmak,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
21,adjective_ordering,box_open_cardboard,box,3640,kutu,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
22,overinformativeness,tie_big_red,tie,3888,kravat,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
23,overinformativeness,binoculars_big_blue,binoculars,7272,dürbün,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
24,overinformativeness,glasses_big_red,glasses,7951,gözlük,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
25,overinformativeness,bag_big_blue,bag,5320,çanta,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
26,overinformativeness,flower_big_pink,flower,61423,gerbera,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
27,overinformativeness,hat_big_orange,hat,6792,fötr şapka,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
28,overinformativeness,pants_big_pink,pants,5160,pantolon,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
29,overinformativeness,shoe_big_yellow,shoe,4408,ayakkabı,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
30,overinformativeness,rosary_big_blue,rosary,4168,tesbih,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
31,overinformativeness,skirt_big_blue,skirt,5809,uzun etek,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
32,overinformativeness,lighter_big_black,lighter,3839,çakmak,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
33,overinformativeness,shoe_big_pink,shoe,4400,ayakkabı,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
34,overinformativeness,lipstick_big_pink,lipstick,3336,ruj,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
35,overinformativeness,glasses_big_blue,glasses,3832,gözlük,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
36,adjective_ordering,earring_big_triangular,earring,4616,küpe,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
37,overinformativeness,car_big_blue,car,8424,oyuncak araba,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
38,overinformativeness,glove_big_green,glove,7752,bulaşık eldiveni,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
39,overinformativeness,binoculars_big_red,binoculars,4016,dürbün,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
40,adjective_ordering,man2_bearded_glassed,man2,6664,erkek,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
41,adjective_ordering,spoon_metal_clean,spoon,3440,kaşık,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
42,overinformativeness,pepper_big_red,pepper,4008,biber,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
43,overinformativeness,pot_big_green,pot,4351,tencere,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
44,overinformativeness,bag_big_red,bag,3584,çanta,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
45,overinformativeness,dress_big_green,dress,3776,elbise,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
46,adjective_ordering,frog_spotted_green,frog,5336,kurbağa,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
47,overinformativeness,pepper_big_green,pepper,3552,biber,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
48,overinformativeness,umbrella_big_blue,umbrella,4008,şemsiye,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
49,overinformativeness,clock_big_yellow,clock,3856,çalar saat,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
50,overinformativeness,flower_big_yellow,flower,6416,gerbera,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
51,overinformativeness,balloon_big_yellow,balloon,3408,balon,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
52,adjective_ordering,man_old_bearded,man,3808,erkek,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
53,overinformativeness,apple_big_red,apple,3512,elma,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
54,overinformativeness,mirror_big_black,mirror,2928,ayna,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
55,overinformativeness,scissors_big_green,scissors,3016,makas,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
56,overinformativeness,toothbrush_big_purple,toothbrush,4832,diş fırçası,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
57,overinformativeness,toothbrush_big_green,toothbrush,4648,diş fırçası,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
58,overinformativeness,chair_big_blue,chair,4240,sandalye,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
59,overinformativeness,socks_big_blue,socks,6328,çorap,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
60,overinformativeness,pot_big_blue,pot,5200,tencere,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
61,overinformativeness,lock_big_silver,lock,4776,kilit,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
62,adjective_ordering,pencil_long_black,pencil,3848,kalem,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
63,overinformativeness,clock_big_purple,clock,3720,çalar saat,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
64,adjective_ordering,shorts_wet_green,shorts,4000,mayo,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
65,overinformativeness,tshirt_big_orange,tshirt,3848,t-shirt,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
66,overinformativeness,dress_big_blue,dress,3168,elbise,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
67,overinformativeness,skirt_big_green,skirt,4200,uzun etek,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
68,overinformativeness,ball_big_yellow,ball,3248,top,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
69,overinformativeness,socks_big_green,socks,3088,çorap,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
70,overinformativeness,scissors_big_blue,scissors,2704,makas,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
71,overinformativeness,key_big_silver,key,3624,anahtar,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
72,overinformativeness,tie_big_blue,tie,3072,kravat,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
73,adjective_ordering,picture_bw_square,picture,4264,tablo,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
74,adjective_ordering,cup_empty_metal,cup,29440,bardak,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
75,overinformativeness,key_big_gold,key,4792,anahtar,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
76,overinformativeness,lipstick_big_red,lipstick,3456,ruj,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
77,overinformativeness,pants_big_green,pants,6336,pantolon,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
78,overinformativeness,glove_big_orange,glove,5887,bulaşık eldiveni,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
79,overinformativeness,chair_big_yellow,chair,4560,sandalye,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
80,overinformativeness,ball_big_purple,ball,2759,top,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
81,overinformativeness,button_big_green,button,3840,düğme,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
82,overinformativeness,button_big_blue,button,2768,düğme,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
83,overinformativeness,knife_big_red,knife,2728,bıçak,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
84,overinformativeness,book_big_blue,book,3216,kitap,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
85,adjective_ordering,nails_red_glossy,nail_polish,16952,tırnak,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
86,overinformativeness,umbrella_big_green,umbrella,4048,şemsiye,Chrome,Windows,768,1366,türkçe,1,Yes,34,Male,3,Piskolojik olarak insanların aynı eşyaları gördükten sonra yazdığı açıklamalar değişecek mi yoksa değişmeyecek mi bunu anlamak için yapılan güzel deney. Benim değişti hoşuma gitti,hayır,5,132517
