slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
51,overinformativeness,lipstick_big_pink,lipstick,4676,ruj,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
52,overinformativeness,toothbrush_big_green,toothbrush,6751,diş fırçası,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
53,overinformativeness,dress_big_green,dress,5610,elbise,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
54,overinformativeness,car_big_blue,car,5047,oyuncak araba,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
55,overinformativeness,knife_big_blue,knife,4638,bıçak,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
56,overinformativeness,pepper_big_green,pepper,15987,biber,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
57,overinformativeness,chair_big_yellow,chair,9378,sandalye,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
58,overinformativeness,brush_big_red,brush,15988,boya fırçası,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
59,overinformativeness,lipstick_big_red,lipstick,6841,ruj,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
60,overinformativeness,socks_big_green,socks,8743,çorap,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
61,overinformativeness,clock_big_yellow,clock,16740,çalar saat,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
62,overinformativeness,balloon_big_pink,balloon,10749,balon,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
63,overinformativeness,tshirt_big_orange,tshirt,11967,tişört,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
64,adjective_ordering,earring_big_triangular,earring,8160,küpe,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
65,overinformativeness,lighter_big_white,lighter,7366,çakmak,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
66,overinformativeness,skirt_big_blue,skirt,9097,pilili etek,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
67,overinformativeness,cat_big_white,cat,7187,kedi,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
68,overinformativeness,lighter_big_black,lighter,4305,çakmak,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
69,overinformativeness,key_big_gold,key,7699,anahtar,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
70,adjective_ordering,table_wood_high,table,5970,masa,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
71,overinformativeness,glove_big_green,glove,4138,eldiven,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
72,overinformativeness,apple_big_green,apple,6035,elma,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
73,overinformativeness,brush_big_blue,brush,7828,boya fırçası,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
74,overinformativeness,binoculars_big_blue,binoculars,7969,dürbün,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
75,overinformativeness,book_big_red,book,7046,kitap,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
76,overinformativeness,glasses_big_blue,glasses,6189,gözlük,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
77,overinformativeness,scissors_big_green,scissors,3383,makas,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
78,overinformativeness,tie_big_blue,tie,4279,kravat,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
79,overinformativeness,rosary_big_blue,rosary,4446,tesbih,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
80,overinformativeness,ball_big_purple,ball,5215,top,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
81,overinformativeness,lock_big_silver,lock,8699,kilit,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
82,overinformativeness,tshirt_big_yellow,tshirt,7996,tişört,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
83,adjective_ordering,cup_full_metal,cup,11759,bardak,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
84,overinformativeness,key_big_silver,key,11057,anahtar,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
85,overinformativeness,book_big_blue,book,8148,kitap,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
86,adjective_ordering,bottle_plastic_big,bottle,7047,şişe,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
87,overinformativeness,ball_big_yellow,ball,4100,top,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
88,overinformativeness,lock_big_gold,lock,12313,kilit,Chrome,Windows,768,1366,Türkçe,1,Yes,27,Female,3,,Hayır,,837593
