slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
13,overinformativeness,balloon_big_pink,balloon,10636,gorunmuyor,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
14,overinformativeness,car_big_blue,car,3840,gorunmuyor,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
15,overinformativeness,flower_big_pink,flower,3480,gorunmuyor,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
16,overinformativeness,scissors_big_blue,scissors,3798,gorunmuyor,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
17,overinformativeness,chair_big_yellow,chair,6206,gorunmuyor,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
18,overinformativeness,hat_big_orange,hat,2020,gorunmuyor,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
19,overinformativeness,pants_big_pink,pants,2334,gorunmuyor,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
20,overinformativeness,chair_big_blue,chair,6520,sandalye,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
21,overinformativeness,rosary_big_yellow,rosary,5304,tesbih,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
22,overinformativeness,pepper_big_green,pepper,2920,biber,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
23,overinformativeness,brush_big_red,brush,3174,firca,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
24,overinformativeness,lipstick_big_pink,lipstick,3306,ruj,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
25,adjective_ordering,picture_bw_rectangular,picture,3597,resim,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
26,overinformativeness,pants_big_green,pants,3510,pantolon,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
27,adjective_ordering,frog_spotted_red,frog,3947,kurbaga,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
28,overinformativeness,balloon_big_yellow,balloon,3685,balon,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
29,overinformativeness,dress_big_green,dress,3016,elbise,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
30,overinformativeness,toothbrush_big_green,toothbrush,4509,dis fircasi,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
31,adjective_ordering,spoon_metal_clean,spoon,4101,kasik,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
32,overinformativeness,binoculars_big_red,binoculars,4980,durbun,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
33,overinformativeness,pepper_big_red,pepper,3013,biber,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
34,overinformativeness,skirt_big_green,skirt,3315,etek,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
35,overinformativeness,shoe_big_pink,shoe,3196,ayakkabi,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
36,overinformativeness,mirror_big_black,mirror,4418,ayna,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
37,adjective_ordering,box_closed_wood,box,3634,kutu,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
38,overinformativeness,ball_big_purple,ball,3407,top,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
39,overinformativeness,book_big_red,book,3305,kitap,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
40,overinformativeness,glasses_big_red,glasses,3029,gozluk,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
41,overinformativeness,mirror_big_white,mirror,2727,ayna,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
42,overinformativeness,key_big_gold,key,6789,anahtar,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
43,overinformativeness,tie_big_red,tie,11093,kravat,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
44,overinformativeness,car_big_green,car,5035,oyuncak araba,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
45,overinformativeness,key_big_silver,key,4771,anahtar,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
46,overinformativeness,clock_big_yellow,clock,7887,calarsaat,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
47,adjective_ordering,bottle_glass_small,bottle,4270,sise,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
48,overinformativeness,apple_big_green,apple,4399,elma,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
49,adjective_ordering,woman_old_happy,woman,3234,adam,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
50,adjective_ordering,shorts_wet_red,shorts,3798,sort,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
51,adjective_ordering,nails_red_matte,nail_polish,11302,tirnak,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
52,adjective_ordering,earring_big_triangular,earring,4034,kupe,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
53,adjective_ordering,pencil_long_blue,pencil,3483,kalem,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
54,overinformativeness,pot_big_green,pot,3126,tencere,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
55,overinformativeness,knife_big_blue,knife,3533,bicak,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
56,overinformativeness,glove_big_green,glove,3424,eldiven,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
57,overinformativeness,glove_big_orange,glove,9254,eldiven,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
58,overinformativeness,umbrella_big_green,umbrella,5201,semsiye,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
59,overinformativeness,glasses_big_blue,glasses,2875,gozluk,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
60,overinformativeness,hat_big_pink,hat,3827,\nsapka,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
61,overinformativeness,rosary_big_blue,rosary,2500,\ntesbih,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
62,adjective_ordering,man2_bearded_glassed,man2,12370,\nsakal,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
63,overinformativeness,lock_big_silver,lock,2491,\nkilit,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
64,overinformativeness,toothbrush_big_purple,toothbrush,4551,\ndis fircasi,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
65,overinformativeness,skirt_big_blue,skirt,2183,\netek,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
66,overinformativeness,socks_big_green,socks,3613,\nsocks,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
67,overinformativeness,bag_big_red,bag,11253,\nsirt cantasi,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
68,overinformativeness,knife_big_red,knife,2142,\nbicak,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
69,overinformativeness,dress_big_blue,dress,3317,\nelbise,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
70,adjective_ordering,cup_empty_plastic,cup,5249,\nicecek,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
71,overinformativeness,brush_big_blue,brush,2318,\nfirca,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
72,overinformativeness,umbrella_big_blue,umbrella,2371,\nsemsiye,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
73,overinformativeness,pot_big_blue,pot,2935,\ntencere,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
74,overinformativeness,lighter_big_white,lighter,3234,\ncakmak,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
75,adjective_ordering,hair_curly_brown,hair,1854,\nsac,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
76,overinformativeness,bag_big_blue,bag,2004,\ncanta,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
77,overinformativeness,clock_big_purple,clock,2584,\ncalarsaat,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
78,overinformativeness,apple_big_red,apple,28282,\nelma,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
79,overinformativeness,tie_big_blue,tie,2810,\nkravat,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
80,overinformativeness,flower_big_yellow,flower,6336,\ncicek,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
81,overinformativeness,binoculars_big_blue,binoculars,2748,\ndurbun,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
82,overinformativeness,cat_big_black,cat,1889,\nkedi,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
83,overinformativeness,cat_big_white,cat,3546,\nkedi,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
84,overinformativeness,tshirt_big_orange,tshirt,6229,\ntisort,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
85,adjective_ordering,woman2_happy_fat,woman2,6345,\ngorunmuyor,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
86,overinformativeness,button_big_green,button,17737,\ndugme,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
87,overinformativeness,shoe_big_yellow,shoe,17367,\nayakkabi,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
88,overinformativeness,book_big_blue,book,2138,\nkitap,Chrome,Windows,720,1280,Turkce,1,Yes,26,Female,4,,"Evet, bazi resimler gorunmedi. ",2 pounds,719071
