slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
25,overinformativeness,lock_big_gold,lock,4642,\nkilid,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
26,overinformativeness,key_big_gold,key,2264,\naçar,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
27,overinformativeness,pepper_big_green,pepper,6208,\nbiber,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
28,overinformativeness,pants_big_pink,pants,9337,\npantalon,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
29,overinformativeness,pepper_big_red,pepper,4625,\nbiber,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
30,overinformativeness,cat_big_white,cat,4437,\nkedi,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
31,adjective_ordering,earring_big_triangular,earring,15561,küpe,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
32,adjective_ordering,spoon_wooden_clean,spoon,3359,\nkaşık,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
33,overinformativeness,pot_big_green,pot,14607,\nkazan,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
34,overinformativeness,umbrella_big_green,umbrella,15276,\nşemsiye,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
35,overinformativeness,skirt_big_green,skirt,11440,\netek,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
36,overinformativeness,car_big_green,car,4460,\naraba,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
37,overinformativeness,balloon_big_yellow,balloon,5241,\nbalon,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
38,adjective_ordering,box_open_cardboard,box,3137,\nkutu,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
39,overinformativeness,binoculars_big_blue,binoculars,20186,\ndürbün,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
40,overinformativeness,shoe_big_yellow,shoe,5334,\nayakkabı,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
41,overinformativeness,lipstick_big_red,lipstick,30268,\nruj,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
42,overinformativeness,socks_big_green,socks,6442,\ncorap,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
43,overinformativeness,bag_big_red,bag,7224,\nsırt çantası,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
44,overinformativeness,lighter_big_white,lighter,8058,\nçakmak,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
45,adjective_ordering,woman_old_happy,woman,6108,\nkadın,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
46,overinformativeness,mirror_big_white,mirror,4660,\nayna,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
47,overinformativeness,binoculars_big_red,binoculars,7082,\ndürben,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
48,adjective_ordering,frog_spotted_green,frog,6290,\nkurbağa,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
49,overinformativeness,scissors_big_green,scissors,13161,\nmakas,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
50,overinformativeness,skirt_big_blue,skirt,4480,\netek,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
51,overinformativeness,apple_big_red,apple,2143,\nelma,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
52,overinformativeness,clock_big_yellow,clock,4001,\nsaat,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
53,overinformativeness,balloon_big_pink,balloon,3786,\nbalon,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
54,overinformativeness,glasses_big_red,glasses,5269,\ngözlük,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
55,overinformativeness,lipstick_big_pink,lipstick,3622,\nrij,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
56,overinformativeness,shoe_big_pink,shoe,4894,\nayakkabı,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
57,overinformativeness,apple_big_green,apple,2298,\nelma,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
58,overinformativeness,ball_big_purple,ball,7836,\ntop,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
59,overinformativeness,flower_big_pink,flower,3971,\nçiçek,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
60,adjective_ordering,table_metal_high,table,13715,\ntablo,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
61,overinformativeness,button_big_green,button,16037,buton,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
62,overinformativeness,book_big_blue,book,5429,\nkitap,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
63,overinformativeness,umbrella_big_blue,umbrella,12896,\nşemsiye,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
64,overinformativeness,knife_big_blue,knife,6957,\nbıçak,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
65,overinformativeness,socks_big_blue,socks,13336,çorap,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
66,overinformativeness,button_big_blue,button,2802,\nbuton,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
67,overinformativeness,glove_big_orange,glove,12075,\neldiven,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
68,adjective_ordering,man_young_bald,man,5810,\nerkek,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
69,overinformativeness,glasses_big_blue,glasses,14233,\ngözlük,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
70,overinformativeness,dress_big_green,dress,14470,\nelbise,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
71,adjective_ordering,shorts_wet_red,shorts,11785,\nşort,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
72,overinformativeness,toothbrush_big_green,toothbrush,18260,diş fırçası,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
73,overinformativeness,dress_big_blue,dress,3414,\nelbise,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
74,overinformativeness,lock_big_silver,lock,2268,\nkilid,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
75,overinformativeness,knife_big_red,knife,4810,\nbıçak,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
76,adjective_ordering,pencil_long_black,pencil,22768,kurşunkalem\nkalem,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
77,adjective_ordering,nails_black_matte,nail_polish,10582,\ndırnak,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
78,overinformativeness,pot_big_blue,pot,4246,\nkazan,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
79,overinformativeness,rosary_big_blue,rosary,5050,\ntesbih,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
80,overinformativeness,book_big_red,book,3725,\nkitab,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
81,overinformativeness,tshirt_big_yellow,tshirt,16086,\ntişört,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
82,overinformativeness,key_big_silver,key,4506,\nanahtar,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
83,overinformativeness,chair_big_yellow,chair,4494,\nsandalye,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
84,overinformativeness,scissors_big_blue,scissors,5084,\nmakas,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
85,adjective_ordering,cup_empty_metal,cup,5225,\nkazan,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
86,overinformativeness,pants_big_green,pants,4664,\npantalon,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
87,overinformativeness,toothbrush_big_purple,toothbrush,8011,\ndiş fırçası,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
88,adjective_ordering,man2_mustached_hatted,man2,7182,\nerkek,Chrome,Windows,864,1536,Türkçe,1,Yes,19,Male,1,,,1.00 sterlin,672175
