slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
23,adjective_ordering,man_young_bald,man,13792,\nAdam,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
24,overinformativeness,lipstick_big_red,lipstick,4203,\nRuj,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
25,overinformativeness,cat_big_white,cat,5370,\nKedi,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
26,overinformativeness,umbrella_big_blue,umbrella,5790,\nMavi Şemsiye,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
27,overinformativeness,button_big_green,button,8037,\nYeşil Düğme,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
28,adjective_ordering,earring_small_round,earring,5754,\nKüpe,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
29,overinformativeness,book_big_red,book,9176,\nKırmızı ciltli kitap,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
30,adjective_ordering,pencil_short_blue,pencil,13306,\nMavi kuru boya kalemi,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
31,overinformativeness,mirror_big_black,mirror,11412,\nSiyah çerçeveli ayna,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
32,overinformativeness,shoe_big_yellow,shoe,5355,\nSarı ayakkabı,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
33,overinformativeness,book_big_blue,book,10234,\nMor ciltli kitap,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
34,overinformativeness,scissors_big_green,scissors,7344,\nYeşil saplı makas,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
35,overinformativeness,apple_big_red,apple,4789,\nKırmızı elma,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
36,adjective_ordering,woman2_sad_fat,woman2,10093,\nKadın yüzü,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
37,overinformativeness,knife_big_blue,knife,8766,\nMor saplı bıçak,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
38,overinformativeness,brush_big_red,brush,10062,\nKırmızı saplı boya fırçası,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
39,overinformativeness,apple_big_green,apple,4877,\nYeşil elma,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
40,overinformativeness,dress_big_blue,dress,10471,\nLacivert elbise,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
41,overinformativeness,chair_big_blue,chair,8495,\nMavş sandalye,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
42,adjective_ordering,hair_curly_brown,hair,16275,\nKıvırcık saç,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
43,overinformativeness,ball_big_yellow,ball,5815,\nSarı top,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
44,overinformativeness,key_big_gold,key,9495,\nAnahtar,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
45,overinformativeness,car_big_blue,car,6632,\nMavi oyuncak araba,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
46,overinformativeness,key_big_silver,key,32484,\nResmi göremiyorum,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
47,adjective_ordering,woman_young_sad,woman,17104,üzgün kadın,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
48,overinformativeness,pepper_big_green,pepper,8155,\nYeşil biber,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
49,overinformativeness,lighter_big_white,lighter,6903,\nÇakmak,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
50,overinformativeness,pot_big_blue,pot,9103,\nMavi tencere,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
51,adjective_ordering,picture_colored_rectangular,picture,12797,Duvar tablosu,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
52,overinformativeness,bag_big_red,bag,8410,\nKırmızı okul çantası,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
53,overinformativeness,shoe_big_pink,shoe,5019,\nPembe ayakkabı,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
54,overinformativeness,binoculars_big_blue,binoculars,6194,\nMavi dürbün,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
55,overinformativeness,glove_big_green,glove,5366,\nYeşil eldiven,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
56,overinformativeness,glasses_big_red,glasses,14516,\nKırmızı çerçeveli gözlük,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
57,overinformativeness,flower_big_yellow,flower,8513,\nSarı çiçek,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
58,overinformativeness,skirt_big_green,skirt,6080,\nYeşil etek,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
59,overinformativeness,socks_big_green,socks,6219,\nYeşil çorap,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
60,overinformativeness,mirror_big_white,mirror,8205,\nBeyaz saplı ayna,Chrome,Windows,864,1536,Türkçe,-1,Confused,29,Female,4,,Başlarda sadece nesneyi yazdım fakat daha sonra nesnelerı betımlemem gerektiğini de düşündüm. Bir de Türkçe karakterleri girmekte hata yapmış olabilirim. Ya da beklediğinizden daha uzun bir sürede tamamlamış olablirim. Klavyem Türkçe değil ve harflerin yerini hatırlamakta zorluk çekiyorum. ,0.25 GBP,420296
