slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
39,adjective_ordering,woman_young_happy,woman,10888,gulen yuz,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
40,overinformativeness,binoculars_big_red,binoculars,8416,turuncu durbun,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
41,overinformativeness,pepper_big_red,pepper,11175,kirmizi tatli biber,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
42,overinformativeness,glasses_big_blue,glasses,27968,mavi cerceveli gozluk,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
43,overinformativeness,car_big_blue,car,18640,hicbirsey (resim yok),Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
44,adjective_ordering,bottle_glass_small,bottle,14063,cam sise,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
45,overinformativeness,lock_big_silver,lock,6288,kilit,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
46,overinformativeness,umbrella_big_blue,umbrella,5512,mavi semsiye,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
47,overinformativeness,pot_big_blue,pot,12439,mavi tencere,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
48,overinformativeness,apple_big_green,apple,5640,yesil elma,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
49,adjective_ordering,pencil_long_blue,pencil,10656,mavi boya kalemi,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
50,adjective_ordering,man2_mustached_glassed,man2,51129,"gozluklu, biyikli ve keci sakalli gulumseyen yuz",Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
51,overinformativeness,mirror_big_black,mirror,9871,siyah cerceveli ayna,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
52,overinformativeness,tie_big_blue,tie,5848,mavi kravat,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
53,overinformativeness,dress_big_blue,dress,5740,mavi elbise,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
54,overinformativeness,hat_big_pink,hat,5636,pembe sapka,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
55,overinformativeness,pot_big_green,pot,10608,"yesil, kapakli tencere",Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
56,overinformativeness,shoe_big_yellow,shoe,12536,sari converse tipi spor ayakkabisi,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
57,overinformativeness,glasses_big_red,glasses,10048,kirmizi cerceveli gozluk,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
58,adjective_ordering,box_closed_wood,box,12632,ahsap kup,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
59,adjective_ordering,shorts_wet_red,shorts,11920,kirmizi sort,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
60,overinformativeness,umbrella_big_green,umbrella,7048,yesil semsiye,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
61,overinformativeness,book_big_red,book,10151,kirmizi kapli not defteri,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
62,overinformativeness,toothbrush_big_purple,toothbrush,9912,mor sapli dis fircasi,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
63,adjective_ordering,woman2_sad_fat,woman2,33599,korkulu bir yuz ifadesi olan kadin yuzu,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
64,overinformativeness,button_big_blue,button,11991,mavi dugme,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
65,overinformativeness,tshirt_big_yellow,tshirt,34528,sari t-shirt,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
66,overinformativeness,knife_big_red,knife,8352,kirmizi sapli bicak,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
67,overinformativeness,pepper_big_green,pepper,7191,yesil  biber,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
68,overinformativeness,clock_big_purple,clock,9184,mor saat,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
69,overinformativeness,chair_big_yellow,chair,5472,sari sandalye,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
70,overinformativeness,skirt_big_blue,skirt,17832,mavi onden dugmeli pileli etek,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
71,overinformativeness,lock_big_gold,lock,12032,altin renkli kilit,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
72,overinformativeness,skirt_big_green,skirt,19136,"yesil, onden dugmeli ve pileli etek",Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
73,overinformativeness,ball_big_yellow,ball,5823,sari top,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
74,adjective_ordering,spoon_wooden_clean,spoon,14847,tahta kasik,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
75,overinformativeness,scissors_big_blue,scissors,7336,mavi sapli makas,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
76,adjective_ordering,hair_straight_brown,hair,23831,kahverengi ve duz sac,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
77,overinformativeness,dress_big_green,dress,6248,yesil elbise,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
78,overinformativeness,clock_big_yellow,clock,6448,sari calar saat,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
79,overinformativeness,binoculars_big_blue,binoculars,6448,mavi durbun,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
80,overinformativeness,rosary_big_blue,rosary,6952,mavi tesbih,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
81,adjective_ordering,picture_bw_rectangular,picture,25199,altin renkli cercevede resim,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
82,overinformativeness,socks_big_green,socks,8168,yesil kisa corap,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
83,overinformativeness,balloon_big_pink,balloon,6576,pembe balon,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
84,overinformativeness,flower_big_pink,flower,9800,pembe cicek,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
85,overinformativeness,cat_big_black,cat,5792,kara kedi,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
86,overinformativeness,tshirt_big_orange,tshirt,12368,turuncu t-shirt,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
87,overinformativeness,button_big_green,button,5408,yesil dugme,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
88,overinformativeness,apple_big_red,apple,5239,kirmizi elma,Chrome,Windows,900,1600,turkce,1,Yes,43,Female,4,kullandigim klavyede turkce karakterler yoktu. Ilginc bir deneydi.,,,694119
